,minutes,points,rebounds,assists,efg,fg3a,fg3m,fg3_pct,fga,fgm,fta,ft_pct,steals,blocks,date,efg_team,fg3a_team,fg3_pct_team,fga_team,fta_team,ft_pct_team,steals_team,blocks_team,to,pace,e_def_rating,e_off_rating,opp_efg,opp_fg3a,opp_fg3_pct,opp_fga,opp_fta,opp_ft_pct,opp_steals,opp_blocks,opp_to,opp_pace,opp_e_def_rating,opp_e_off_rating
Al Horford,0.00990755426305905,1.0,-0.23978786536776478,-0.050067979268711815,-0.05122858975195348,-0.09539619292569615,-0.09243462663780384,-0.012077597946295527,-0.1348604718159119,-0.12771113231787343,0.24694529988776015,0.10525426211388968,0.051821952196001574,-0.07181033747400542,0.11348790154549449,0.01646833485330982,0.0747328840301769,0.13453705604195457,0.009131437628782465,-0.18695215353466557,0.07429018595667404,0.062329691318142595,-0.1372478302029629,-0.20818466636070773,-0.1254590984758691,-0.017726615390556984,0.21740973708348377,0.08128118697966237,0.03554367798429796,0.03438951683940795,0.18589910266253398,-0.10524837855401131,-0.030456802726578087,-0.047209667535903485,0.18740734984569152,-0.04874723974183619,-0.03394956448196367,0.09373517915044817,0.09246045158473563
Svi Mykhailiuk,0.0768234961066944,1.0,-0.010293053510147171,-0.031194450746619945,-0.07883391498285966,0.10219292074330423,0.10998604585569662,-0.04002464759242746,0.11005760706131215,0.09364994196192376,-0.06860768394787786,0.032760498918197316,0.07186621285616474,0.14322505386280604,0.17581255565012222,0.04489343210694227,-0.015550129948824229,-0.12245026815920945,0.15065808842421946,-0.16785077824015932,-0.12839311752067903,0.15086055880102944,0.0833875208369329,-0.025715737925577468,-0.07143034969029065,0.07955454839820353,0.032504876086235736,0.01407815462564137,0.05463847019267659,0.06684858068971085,-0.08809965917094376,-0.04131697030642231,0.2075760149948515,0.1445270155987535,-0.2868331068196036,-0.0601854433690237,-0.09826035269958804,0.03847926647158769,0.029269991204103455
Neemias Queta,-0.09327804006716453,1.0,0.03340106717933157,0.009519348300428044,0.06596703265189378,,,,0.11048779978569047,0.1292298051702969,0.1143114796167731,-0.03655459649408621,-0.010969086361906976,0.22804985546789786,0.2766884392560771,0.1931825408483566,-0.35048982682955915,-0.129740636745791,-0.12296923132032408,-0.21671557152590498,0.001793346402753364,0.2450406324376548,0.09876852843123374,0.21145924295481275,-0.31301738442042243,-0.11586213814184916,-0.0710384610796334,-0.03064920699479153,0.09257082795458857,-0.00634675179536885,-0.028318538388502425,-0.30142605013130275,-0.3813549929549382,0.33806331520365807,-0.029140099182204653,-0.12157945219988275,-0.015632303205003174,-0.2972982907779007,-0.13430112092536534
Sam Merrill,0.41148391847045834,1.0,0.27326336254677075,0.12932881814242173,-0.0002723422281602356,0.3154896810630407,0.23616628376066384,0.007951321197958189,0.3481550858366704,0.25112851989552804,0.2543940057547265,0.18667807624343855,0.12654618735177955,0.09927752016496867,-0.19438810333116283,0.34028005456240407,0.46756725421549605,0.36441329788882004,0.26019958918322794,-0.10557820974284156,-0.23515222073017988,-0.07515928168718393,-0.21726923566861545,-0.3285753417448302,-0.02935323332300346,-0.024743333915591036,0.2700400443468961,0.009388107219213924,0.10018261022589177,0.06240605834154376,0.14134439023566037,0.05376988013266311,-0.004438979610103502,0.09825989672062063,0.20655609628170551,-0.17988153394315978,0.12764119356250944,0.22457862650781057,0.04319065893595983
Craig Porter Jr.,0.29025564394261627,1.0,0.2409027826594113,0.2504646071261831,0.18379557458388004,0.16335645247148683,0.11288755594708841,0.19213364961281468,0.27774373452532836,0.261555776616242,0.18960158240268452,0.17902215324033294,0.19557856475267016,0.16097151116905414,-0.41885550410880423,0.12594010600314376,-0.07727663610697358,0.0027039395617081204,-0.11190296773336991,0.15608233367423813,-0.19110333030502374,0.17314955869792792,0.011286716807325972,0.20437812480832943,-0.029459560606376074,0.04974601207184299,-0.11489476530066126,0.10041643331422549,-0.0883145141114789,-0.0031360450198661145,-0.0003417606255429733,0.19531376767640685,0.177951226081196,0.20350319121689434,0.1061114179772373,0.10928086943697646,0.19792606994891246,-0.17239246230333732,0.15480142479310954
Darius Garland,0.0750862202770615,1.0,0.1266561966583271,-0.049267480128828554,0.03993855324926594,0.023120136958929748,0.06775514772593702,0.08381693021454924,0.22020695886164923,0.21748043924733299,0.1950932370543549,-0.03315942602328733,0.303631147844056,0.004020515274783255,-0.24466666240218735,-0.1278509947824144,-0.1425195087324163,0.05356527198566543,0.10989056467952593,0.03198935855858396,0.03369724190494704,0.19209906624379428,0.07459604436746671,0.1124854064270533,0.05231684492220505,0.020130464899361728,-0.13029513658156586,0.12293620639105649,0.18343501176330446,0.29602109093831525,-0.026464740402002983,0.05666524179368656,0.1400751878591602,-0.03780060350539519,0.0653431684903319,0.04968243956401751,-0.020327312260751483,-0.05875248876654227,0.17036211412589602
Tristan Thompson,0.4054107039100115,1.0,0.2775049093356028,0.2984352517514446,0.22058949367678818,0.1445113185660984,,,0.14646641338442692,0.21945902749675308,0.17170015229909807,-0.059457008452685124,0.11414039602151325,-0.026574537262297696,-0.3100359547138036,0.15209281521192652,0.23979105754119928,0.2170534199868364,0.4518107794058388,-0.12328028450248395,-0.26313424063075475,0.11326491341249849,-0.2494039510337485,-0.2247139609331626,0.2823283796181586,-0.06573799569004372,0.138482500786367,-0.24080298398172184,0.11391282937796535,-0.09037638533564893,0.21756810518132766,0.29309500980138137,-0.1306327650639137,0.17709866517102774,0.06298427036520265,-0.016451395206391387,0.2591365601743524,0.1937758191990035,-0.048415792149979764
Dominick Barlow,0.19665838136987313,1.0,0.2447107597545712,0.2128241309002102,0.004275623390920718,-0.21995354802971506,-0.0886830142265789,-0.09016073056934897,0.23759225993976793,0.11885737595053912,0.25300668390355574,0.17812221581927035,-0.2526359628898003,0.4424461147271995,0.18179697686375812,0.23299698945539718,-0.2509592499918059,-0.019876962231241788,0.11420513126591059,0.3450230155831914,-0.16831082851965593,0.24121170899093874,-0.09826257962662403,-0.3567512231909321,0.015600151898074942,0.03622239334647212,0.5323064900714949,-0.19049759378989917,0.10527248446083945,-0.11959292981474957,-0.05588906837950567,-0.20002845631676083,-0.19727991932604635,-0.07054139426631982,-0.02131186137855667,0.012835699427531095,0.024844592218665827,-0.04796279596262401,-0.24619758276636408
Marcus Morris Sr.,0.08374844572193399,1.0,0.06319684529222258,0.6996400324409857,-0.3540811074081735,-0.01340928674274895,-0.3435025346802514,-0.15481981136090295,-0.021720089539004468,-0.31000604537253545,0.20181399760090876,0.15137125538162835,-0.11743724060252467,0.35493639321022574,-0.2825517799254686,0.08381424408557275,0.20100624475718323,0.07187602967262399,0.025033740204061187,0.270571589902656,-0.1711481371488372,-0.08234185730958926,-0.0033713058085945904,-0.017701713114449312,0.01504296925846303,0.16318472778710855,0.09445206061031916,-0.48679161535694565,-0.1433533762348171,-0.24625990971842646,-0.10135855282610882,-0.21576027906662554,-0.2516278232949664,0.14998941079443218,-0.33542533907999095,-0.05465668794113556,-0.09496112732079733,0.029170707629332316,-0.5269164389700439
Kessler Edwards,-0.1469521730287711,1.0,-0.035885286172953425,0.011331910133237626,-0.002136629940091393,-0.07315615220070061,-0.0273914195632632,0.09094127845161752,-0.17003856044635077,-0.12506448180590027,0.10303708672879631,-0.060311138542297686,-0.11642480979564139,-0.16546343246954778,0.0591246460672722,-0.10306761746321472,0.0649693411807038,-0.07795799541235097,-0.012780151169720269,-0.10860705134578955,-0.008277215118203991,0.017335236033411156,-0.033103746006365814,-0.046368371414530235,-0.15193635164855837,-0.04347539922226807,-0.08298041073211275,-0.07179119261083723,-0.06641162270014697,-0.1258449711759978,-0.09188807015135822,0.11147294545036106,0.18740732426143625,-0.1579039659285594,-0.30981646127715234,0.11032083687507228,0.04508049627035336,0.25626582824254557,-0.05167031939282705
Trae Young,0.15105366713365784,1.0,0.1417753077231031,0.035006355769429336,-0.03203370777912198,0.3648475614772141,0.3661633187576437,0.024194394373686163,0.260030284748568,0.20073912088958834,-0.1065805971368103,0.10837484508037142,0.12414878688981307,0.014385710090587162,-0.4193285436426782,-0.07451764251693249,-0.17890797968694697,0.27931257039907265,0.2682264693144866,0.050918280283303016,0.37973228750716403,0.13751067715903376,0.06239621292063528,-0.09888558109312091,0.2299604687083223,0.3112738825585962,0.09283795336153239,0.14071297365668858,-0.005570951755881968,0.17331550444356073,0.10632596234975954,0.09787367503810328,0.008743335544402759,-0.049907400785788404,-0.10763658945987199,0.1334210947883191,0.12189449459331309,-0.08771491330570967,0.17068871250006132
Onyeka Okongwu,0.38403512863631306,1.0,-0.13625940712527598,-0.2664567357690649,0.264086929256286,0.12309217363435199,0.24916327496137855,0.215662110575198,0.31300300086863386,0.4236046120916582,0.09413416921834415,0.028679015848189656,0.030452245560047525,-0.025882801640957055,0.3038308012348425,0.15067818141528563,0.2431303385977774,0.08006133010652569,0.24940455905612655,-0.25577578860219563,0.11533002507603754,-0.2992660625774646,-0.26188555233146826,-0.5070996277133163,0.0036380494872345044,0.10797716516918489,0.25655805212730776,0.03569843120509505,-0.040197684062659285,-0.08106389653821268,-0.10465859650668798,-0.024411822471058865,0.40500653428042177,-0.15535773422261176,-0.0978535630797146,-0.14102148980705095,0.09703135990828982,-0.01585419403643665,0.08510496075636886
Trent Forrest,0.19806994346890766,1.0,0.5043046154667791,-0.061519044741392546,0.0947952249789435,0.21975329688557416,0.1296858415019174,0.1397873426597434,0.17649340742319175,0.11969979634036251,-0.061667835223756476,-0.13492486956788516,0.05771187221060269,0.13872475005827112,0.06146463860332717,0.16621786497766572,0.08497723178253452,-0.1012198238980719,-0.06420764962162309,0.07456807343381479,-0.06594221422617065,0.05170977046641193,-0.18742309967150755,0.1040423095245156,-0.1471489395854381,-0.0981954649487194,0.03438287845290381,0.1714117534624721,0.22024461236566625,0.12580516260239358,-0.08462851110116539,0.3943565667587914,0.024829306574141747,-0.01462464499991185,0.37128408685252234,-0.0011646519116189512,0.3042848316306814,-0.12071010166992296,0.1411780117461523
Alex Caruso,-0.03227310775107259,1.0,-0.11011694080426193,-0.07639390197306367,-0.07490627202413376,0.019793716161330605,0.0019470425133588105,-0.031027651802942365,0.20514017353458164,0.049570099386682116,0.0009431054311146237,0.058153377109320184,-0.028150199508571824,-0.10836729738509271,-0.05738825278702617,0.01765002651990171,0.1555810499506779,0.08199825089905419,-0.12991217620623033,0.03978789755029267,0.1231598381637917,0.15395993506701333,-0.028751766803854446,-0.03248135818375153,0.11950043059397264,-0.11827201980649417,0.013754438515460115,-0.07802823304155371,-0.1137847458125491,-0.14987680121917993,-0.1136483368809367,-0.13301641947451767,0.1575273177598619,0.08976329515406081,0.023549768136790973,0.2226185897159677,-0.02330703906579322,0.09521775267257798,-0.16979454777133357
CJ McCollum,0.18679419243913006,1.0,-0.04854112955967837,0.2571687201466144,0.01844774585843107,0.24776942393466225,0.18309287691606962,0.06698640608837383,0.2112801026184407,0.13487495570570407,-0.14331662095740463,-0.02780547247022423,0.026433190707600016,0.05665277125866692,0.2166469912585295,-0.024255894009338117,0.04797774313053887,-0.10198711624980979,-0.32053148361057093,0.0989015242873586,0.10377138785228239,0.13032466698883566,-0.3475656960718884,-0.35422539058486174,-0.2589372323744903,0.18098091728498766,-0.06791904679649796,0.018470776500582292,0.07798439401087778,0.05960690346170828,0.016884351885495644,-0.1602653593336206,0.08566696069963484,-0.059586398410255315,-0.16127180716652034,0.1497624183771293,-0.05109173490714593,-0.03814093473262037,0.04950297149764802
Herbert Jones,0.1734987444753798,1.0,0.2086577153281878,-0.07398561205527257,-0.09987329807323198,0.020368361024693728,-0.09992835885107558,-0.06296811072774877,0.1839808079825024,0.09889066856179281,0.20290756741154548,0.2877408360058604,0.09849808955104589,0.010081144997339295,-0.01948151621041043,0.09905753961654848,0.06653855079805744,0.03368493696155863,0.1637074929916829,-0.3481820252950245,-0.17439888031476433,0.18592012559590754,0.05398101620529687,0.07492795759283996,-0.06954167033739032,0.02647960270534206,-0.09161975743003635,0.22733560541552342,-0.0653327478376899,0.08842051016988291,-0.09470529179424762,0.04271411912405863,-0.024966914944839796,0.0934587683357772,-0.003971633416877496,-0.06671773137053527,0.010059358601966599,-0.021251583930461775,0.09220189150827457
Ayo Dosunmu,0.42906279582244033,1.0,0.07273842564834102,0.341651657214025,0.010330579632083272,0.29531613108276966,0.08589677901424288,-0.01156033375921301,0.4416307787365443,0.27526482418529136,-0.007990182112727902,0.009043061304939799,0.2769421309498402,0.004329788800327158,0.5330830926538775,0.4732083667095271,0.009719525075407512,0.06037293288765909,0.08630513576306163,0.04625738989589274,0.0007396077166643703,-0.3038895091126546,-0.12262420792938471,0.12545684774141774,-0.04669311505348103,0.03658945632730495,0.41433060588843224,0.1869832891397336,0.10681131516371543,0.11712790304734225,-0.016943329774044277,-0.26279237217439405,-0.0158437387789285,-0.08898160180139349,0.07939009794017059,-0.03663325100146664,-0.24960486861309586,-0.03944940963415765,0.10876474906245957
Dyson Daniels,0.45292310674864905,1.0,0.2419235656625699,0.4303770167433416,-0.009057858557338493,0.2753727301046944,0.2027787970987155,-0.006305746418173472,0.28251740229249567,0.1716736932537862,-0.020882765152622034,-0.01156657979541907,0.2745541878537614,-0.07722982784089263,-0.052881014186799954,-0.1420291806885923,-0.07469268969316559,-0.15718068040339336,0.10954527632034758,-0.16133034311347144,-0.12301478339145239,-0.27147650255139777,0.03646031148549218,0.008125594024401422,-0.02131764210735848,0.024456301399544245,-0.4687626652968839,0.09851294629585373,0.1853758613659957,0.0010351612121783827,0.020376707445244686,-0.011605779226437789,-0.1107268787836862,-0.12253000038071908,-0.08013716976441927,0.15560929369554952,-0.0074242258793309375,-0.03752319142630899,0.11292636468786615
Dalen Terry,0.3278896899246911,1.0,0.2786541331729995,0.2079053533606614,0.008546766926987854,0.15035104253543574,0.09642942717101662,0.0610117347316809,0.3270152129180873,0.32978829044249636,0.20147576977669537,0.009997585948798788,0.03526544571572655,0.19063610259536942,0.2939472888923571,0.3552829854325066,-0.20465700423637742,-0.2045590800373819,0.052173387493458574,-0.09856137713012572,-0.15536298541450067,0.18955069153332646,0.09331272898810915,-0.17817769063549957,-0.02744327731366545,-0.2002390733560593,0.28117337301745804,-0.1704496579648247,-0.045951886883365496,-0.24663382681023666,0.02887865975394958,-0.0764718099406983,0.08353800284400294,0.1392133469381505,-0.131859306460037,0.01636913094759546,-0.05297564623478523,-0.0976217085384854,-0.012830711512087136
Brandon Ingram,0.08805343936849054,1.0,0.08281688425822725,0.1924205007696476,0.05169411820917566,0.013974815087166189,-0.07014793010789405,-0.00725534339162501,0.091826276150872,0.1302201395653279,0.00203741252893299,0.03654571761770019,-0.1563208899211849,-0.10541435858189505,-0.2857129532083851,-0.26342949725126846,-0.17416925665897437,-0.24003810097899544,0.26602987015079355,0.23784974419090624,-0.08375521842392415,-0.2058773417399417,0.0390379627720457,0.15912521122047718,0.3931064283252362,0.2706362186222288,-0.10656667195011346,-0.06960642063687254,-0.03656755853103633,-0.04908450468855147,0.251745288510496,-0.04210649104494628,-0.007703995677764535,0.12025426724404716,-0.10144589628254629,-0.09545685079899967,0.02352556485629419,0.09489190751415041,0.14450693982185905
Jarrett Allen,0.031865928048868924,1.0,0.006409872427869109,0.09208344174382536,0.03755182301804666,-0.029809710731095836,,,-0.028961757411106855,-0.018431929519103583,0.03039358607534993,0.02514718483676675,-0.24861054843518393,0.06885018148908913,0.2072148464711674,0.1977933817257795,0.3066018491335292,0.29140761722846015,0.008128579419195888,-0.007671804005093718,-0.24721921600213428,-0.18033752033616615,-0.07577658697776161,-0.2744517089704369,-0.15004412439498818,0.04622659935586887,0.11473389438647609,0.0366952542949579,0.11613199097899998,0.06492791017117422,-0.07073902785403594,0.05270623631848766,-0.19415932721953583,0.019470201328194006,-0.23271710729457298,-0.2147088359048635,-0.010994229949201316,0.00940022319312503,0.14961958375893847
Dean Wade,0.4675689532780047,1.0,0.14688165682467352,-0.11317202256771264,-0.04356790215170805,0.34218481318323485,0.05049537493268078,-0.019649599983401725,0.367716508059,0.12922018187842213,0.16983210470580334,0.13726291959026984,0.07023518213223108,-0.06310739860000394,-0.13325500070295837,0.05059515383729162,0.14209575150319442,0.3280668824517793,-0.008719359943300259,-0.03309017218232905,-0.11823024405228018,0.24607624222573943,-0.20627715961989976,0.056106407421322106,0.08944943502060104,-0.0577272186135757,-0.13959889087062108,-0.15730526353026072,0.0562944624078046,-0.02200642670621824,-0.053799811025294436,-0.01614612344945665,0.19177425251126423,-0.14786475873657415,0.17183960469454143,-0.022380117002998707,-0.1219777565516473,0.022571374494496404,-0.03226816802431443
Isaac Okoro,0.3182674441778905,1.0,0.15618727401253227,0.12596482590773922,0.08482196696386622,0.03663930728383352,0.004183508772192982,0.061595480308506916,0.1943249345803153,0.2587850136941497,0.16759820107364704,0.16871060478941466,0.03726024236435719,0.18735471447793364,-0.07521363215349411,0.22947780011140242,0.39523158622955323,0.2550219397485496,0.09422366152539356,0.021048513002353338,-0.35251471012522,-0.3558339118376785,0.0895509296955546,-0.4374561318170951,0.028266829073115382,-0.056230778713833904,0.3012826339055641,0.05815368173456386,-0.1300857045935796,0.06095729558410155,0.0910782148823875,0.006796710973055457,-0.0992287323369496,-0.23464777376799242,0.2082490228951721,-0.0024751956917669813,0.22349237386368812,0.08134340909485327,-0.01345370097263074
Donovan Mitchell,0.20236752292554996,1.0,0.18813818690487644,0.10415150095063067,0.11740422748127809,0.08814109578837236,-0.02031820485591095,-0.02719379823367402,0.1964351589130418,0.17948456709157906,0.13191958824697053,0.06805708728464037,-0.08197029454490738,-0.03417415405081494,-0.07190336598037225,-0.04562940214740534,-0.00646312387659309,-0.0915821629424442,0.18631392284217557,0.1414040592576256,-0.1531027901630037,0.13950110206670946,0.03147630426935685,-0.05167281068181197,0.34780568030276776,-0.24663205921238385,-0.016985242059865114,0.12368032944244226,0.0660399054393596,0.14767715603674442,0.018584703684910282,-0.04079248073185604,-0.0203044420283675,-0.063727648944308,-0.028150149434006722,-0.006953869154954094,-0.0742449079129911,-0.10352877353432596,0.08309974574197497
Zach LaVine,0.17475217880864358,1.0,0.13567002583126986,0.20231659723466328,-0.15993491742742993,-0.009534333024683308,-0.08322722226567542,-0.12521296890275274,0.04030806873706926,-0.08853840869657126,0.008952955846397046,-0.032797138142554305,0.18570696696119415,0.07740266285205086,-0.3503737060166499,-0.2552439615914956,0.24298270472144148,0.35537525008554527,-0.17134289014635787,0.16999963065870047,0.1602989486347735,0.3712629424124196,-0.3269011449290165,0.0060919731652713804,-0.11415728854844975,0.24602805858047683,-0.303953362444879,0.2912073868779137,0.17730999708449005,0.2561410931049146,-0.16139635210510944,0.03623315950915429,0.40663195251151696,-0.07878199206143544,0.26466547512200855,0.38511782605668154,-0.03107494067371856,0.1386873998786868,0.3467370600901913
Patrick Williams,0.45254076717202135,1.0,0.18816616585178778,-0.13473345268716497,0.05036388202677187,0.1846502030532609,0.0998078207653176,0.05094304727882149,0.472521238964172,0.26620108858656594,-0.01726296817105993,0.07139522451579552,-0.3073884771070444,-0.03774292437845906,0.11438443256850783,0.22706643434849721,0.5136600648112459,0.4415502407564136,-0.19690745716245153,0.03624130349303391,-0.18722184856124557,-0.3615115672006124,0.087221202425333,-0.1332323344437997,-0.32599714511806116,0.47168114051868093,0.34149505498085186,0.4041810570219681,0.13988017846574705,0.2658207446232544,0.24904873318634732,0.06035998815465738,-0.12001288993589103,0.06687992708181077,0.3338980481885612,-0.3601682110823769,-0.051829538739735344,-0.12362164121039841,0.36571046329583456
Jose Alvarado,0.164222274571126,1.0,-0.029521477909470146,-0.0529175287857762,-0.28338240667406767,-0.06274635805914786,-0.24492373605838774,-0.24851790431156587,0.011553511292256922,-0.1648822457775034,0.031023107623266946,0.11643659957303898,-0.08815912536666401,0.09132055987622871,-0.0632280333715084,0.030707114166355104,-0.1270481451874421,-0.11148197775603616,-0.022487250910182336,0.09641812069335734,-0.14421026333284132,0.16351556352900595,0.06111127117938323,-0.03706496444585934,-0.03468869336730914,-0.07181482481137333,-0.025137540831862284,-0.18332408023875016,-0.00668433481869018,-0.08708077783935757,0.098855754095015,-0.2131008834980476,-0.0042549054081830835,-0.04636446908360132,-0.1450934010220655,0.2512025485495711,0.03953468191673259,-0.01309400622699624,-0.1689039873647857
Jonas Valanciunas,0.0608028700371969,1.0,0.02853064605235404,0.13953969868732793,0.07392908434338616,0.21377217244043634,0.18167530317383287,0.015990756055353224,0.09272877888700765,0.11600728591074105,0.07656870624333532,0.12491993559887002,0.03271982281506815,0.18201757667186813,-0.36710732666730367,-0.092101927960018,-0.17537388878016952,-0.17240582261600748,0.08941529216021996,0.27429629862918636,-0.09727097945881877,0.09406993580040053,-0.031243148717749258,0.0677733552036836,0.10994141709783802,0.31424580487575665,0.08429276478586427,0.004955313771037394,0.20914568292022281,-0.003549841305521173,0.10596404619155443,0.11657523912902627,0.10113068253354249,0.12282516360165395,0.06949976976602638,0.029163395015616947,0.21814610519606967,-0.018339478152577443,-0.017702609130467412
Jordan Hawkins,0.32518353846610565,1.0,0.2993392764641535,0.1411482002412699,0.22222464650146234,0.17891194058375437,0.22989055104151984,0.17975458341352954,0.2190028578142161,0.2916885575817868,0.016891289013492752,0.14640507711931786,-0.021019831945075576,-0.0551119852303112,-0.49139557594336053,0.1103421475823902,-0.321748478853987,0.27677134019735034,0.3875862817187915,-0.0028197779537192805,-0.24770501152321733,0.029876069675215385,0.3107524522292416,0.18147408858550526,-0.00026075080437278075,0.04682122665638725,0.14279488852741418,0.05575628647506602,0.13169436952458705,0.07428585066510965,-0.0005368347827134928,0.10780170766169604,0.03778405830607351,-0.07327827458183438,-0.07705144163001859,0.09886931639333324,0.035781003366380085,0.12980156295667766,0.06987211638792955
Nikola Vucevic,0.2311983856546385,1.0,-0.011977297926814182,-0.10369277115837862,-0.0818375195479592,0.28224610672541417,0.15404326604702173,-0.0019421976145657775,0.15399434040885204,0.03234441803349365,0.15379526855351797,0.12478156801816077,0.03176443722434918,0.005314248789551265,0.10801397429285717,0.14051068736320632,-0.03885572992601741,0.057632028592356985,0.3115910378342257,-0.03726334546885307,-0.11335081916377786,-0.12927660935970892,-0.0038057207198419307,0.013998544539127482,-0.02849998594265386,0.05081009291693672,0.1308005595276556,-0.07048364901545381,-0.13133582397477883,-0.07218390544523735,-0.2246408676204874,0.1792399099876107,-0.12875079933076533,0.025105354737310476,-0.2378527759092535,0.04626425581247402,0.04238354193465287,-0.168662332792207,-0.07551507222100767
DeMar DeRozan,-0.142528552779853,1.0,-0.03448578321728362,0.0036065086172009757,-0.2424906355489521,0.0961261354716784,0.10352739572015794,-0.035665691651371026,0.07621442598706676,-0.13392264964593587,-0.13920200626565868,0.1253109036000657,-0.04146637702431106,-0.02290322990188696,0.2804210932543174,0.08883312479675806,-0.114624672275803,-0.03137077228456949,0.0889579269453236,0.04068329063831062,0.020401594090498888,-0.05311707360960559,-0.15821085942927257,-0.10977875056274781,-0.16413236494379135,0.13589203944162617,0.10179797389531488,-0.27242144614886943,0.10087207947228136,-0.18847725397207282,-0.036328461623719395,-0.10328819548305732,0.05086947071697716,0.12797904458665774,0.05086106976886716,-0.051210982009967626,-0.22472197125392096,0.04745889516420159,-0.16849809302111352
