,parlay_tag,props,COMBINED_PROB,COMBINED_EV,TO WIN
5188,2024-05-21_5188_,Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608,0.2780373004531942,0.2566908340687495,4.519864176570458
4296,2024-05-21_4296_,Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608,0.2804399361100112,0.2563430785434597,4.479900744416874
5255,2024-05-21_5255_,Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Andrew Nembhard_points_10.5_-130_over_P0.627_EV0.548_HOUSE_PROV0.565 + Luke Kornet_fgm_1.5_-130_over_P0.626_EV0.533_HOUSE_PROV0.565,0.26294146404977004,0.2562394892517974,4.777639364683898
3735,2024-05-21_3735_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + T.J. McConnell_assists_4.5_-135_over_P0.687_EV0.982_HOUSE_PROV0.574 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.30063333314095425,0.25597925845554204,4.177777777777777
3690,2024-05-21_3690_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615,0.3266762100497134,0.2557320867342001,3.8439655172413794
5746,2024-05-21_5746_,Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.23122927775334715,0.2553512079318814,5.429032258064516
5414,2024-05-21_5414_,Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592 + Andrew Nembhard_points_10.5_-130_over_P0.627_EV0.548_HOUSE_PROV0.565 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615,0.2584091188873792,0.25528912493998424,4.857758620689655
4519,2024-05-21_4519_,Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.26340766078626004,0.25521514884131036,4.765294771968854
5752,2024-05-21_5752_,Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556 + Payton Pritchard_fg3m_1.5_-125_over_P0.605_EV0.442_HOUSE_PROV0.556 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.2259712964147515,0.2551091435150772,5.554285714285715
732,2024-05-21_732_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592,0.4489224042102603,0.255012539419154,2.7956112852664576
4904,2024-05-21_4904_,Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Jrue Holiday_rebounds_5.5_-140_under_P0.672_EV0.759_HOUSE_PROV0.583 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615,0.28364366333723734,0.25494444325256715,4.424369747899161
3893,2024-05-21_3893_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Jrue Holiday_fgm_4.5_100_under_P0.598_EV0.976_HOUSE_PROV0.500 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.261409217625875,0.2547642446042,4.8
3729,2024-05-21_3729_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + T.J. McConnell_assists_4.5_-135_over_P0.687_EV0.982_HOUSE_PROV0.574 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608,0.3129024122144748,0.2545255853158115,4.00931899641577
853,2024-05-21_853_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Jrue Holiday_rebounds_5.5_-140_under_P0.672_EV0.759_HOUSE_PROV0.583,0.3897865573528621,0.2542253472652831,3.2177234530175713
2789,2024-05-21_2789_,Luke Kornet_points_3.5_-175_over_P0.777_EV1.105_HOUSE_PROV0.636 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.28646973838038997,0.2540358955631359,4.377551020408164
658,2024-05-21_658_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Luke Kornet_points_3.5_-175_over_P0.777_EV1.105_HOUSE_PROV0.636 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.393670183903622,0.25331732018296016,3.1836734693877555
3879,2024-05-21_3879_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608 + Jrue Holiday_fgm_4.5_100_under_P0.598_EV0.976_HOUSE_PROV0.500,0.27207753017821346,0.25331197772415726,4.606451612903225
4209,2024-05-21_4209_,Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592,0.32117830206243986,0.2530721609480615,3.9014844804318485
2784,2024-05-21_2784_,Luke Kornet_points_3.5_-175_over_P0.777_EV1.105_HOUSE_PROV0.636 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608,0.29816079018638464,0.25258447167586584,4.201036866359447
5227,2024-05-21_5227_,Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Aaron Nesmith_points_9.5_-120_over_P0.655_EV1.005_HOUSE_PROV0.545 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.2610828155456932,0.252412303144002,4.796992481203008
3789,2024-05-21_3789_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615,0.30582770960324296,0.2523644708252799,4.095
5204,2024-05-21_5204_,Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.264819012035473,0.2520828726940345,4.728070175438597
5422,2024-05-21_5422_,Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592 + Luke Kornet_fgm_1.5_-130_over_P0.626_EV0.533_HOUSE_PROV0.565 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615,0.25774332419213036,0.2520548550195296,4.857758620689655
652,2024-05-21_652_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Luke Kornet_points_3.5_-175_over_P0.777_EV1.105_HOUSE_PROV0.636 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608,0.4097361688851887,0.25186672797640597,3.0552995391705067
5353,2024-05-21_5353_,Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.24659696394160655,0.25184891925379627,5.0764976958525345
4204,2024-05-21_4204_,Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Jaylen Brown_rebounds_6.5_-130_under_P0.600_EV0.307_HOUSE_PROV0.565,0.2944611459663376,0.25174172491711855,4.250957187608772
738,2024-05-21_738_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556,0.4202721424015295,0.25164685318855495,2.978181818181818
4917,2024-05-21_4917_,Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556,0.28682735382307983,0.25156183429798373,4.363467492260062
5769,2024-05-21_5769_,Andrew Nembhard_points_10.5_-130_over_P0.627_EV0.548_HOUSE_PROV0.565 + Luke Kornet_fgm_1.5_-130_over_P0.626_EV0.533_HOUSE_PROV0.565 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.23320815812607085,0.2513993134271324,5.3660185967878276
918,2024-05-21_918_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592 + Luke Kornet_fgm_1.5_-130_over_P0.626_EV0.533_HOUSE_PROV0.565,0.3541939976218883,0.2513374147958247,3.5329153605015673
5223,2024-05-21_5223_,Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Aaron Nesmith_points_9.5_-120_over_P0.655_EV1.005_HOUSE_PROV0.545 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608,0.27173780737644143,0.25096275840614757,4.603565365025466
5048,2024-05-21_5048_,Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Jaylen Brown_rebounds_6.5_-130_under_P0.600_EV0.307_HOUSE_PROV0.565 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.2427900927830391,0.25075348702936684,5.151583710407241
5066,2024-05-21_5066_,Jrue Holiday_rebounds_5.5_-140_under_P0.672_EV0.759_HOUSE_PROV0.583 + Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Jaylen Brown_rebounds_6.5_-130_under_P0.600_EV0.307_HOUSE_PROV0.565,0.2701830901576606,0.2507492502151045,4.629265471370735
3739,2024-05-21_3739_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592,0.3328408731063078,0.2504824851267815,3.756997971602434
5201,2024-05-21_5201_,Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592 + Payton Pritchard_fg3m_1.5_-125_over_P0.605_EV0.442_HOUSE_PROV0.556,0.269358940307385,0.2503925544795451,4.6421052631578945
5763,2024-05-21_5763_,Andrew Nembhard_points_10.5_-130_over_P0.627_EV0.548_HOUSE_PROV0.565 + Luke Kornet_fgm_1.5_-130_over_P0.626_EV0.533_HOUSE_PROV0.565 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608,0.2427255636071767,0.24995094112579097,5.149646879175414
5041,2024-05-21_5041_,Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Payton Pritchard_fg3m_1.5_-125_over_P0.605_EV0.442_HOUSE_PROV0.556 + Jaylen Brown_rebounds_6.5_-130_under_P0.600_EV0.307_HOUSE_PROV0.565,0.2469523679833491,0.24906496349225193,5.0579185520362
4247,2024-05-21_4247_,Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.2848595999292943,0.24824418854958696,4.381962864721486
4764,2024-05-21_4764_,T.J. McConnell_assists_4.5_-135_over_P0.687_EV0.982_HOUSE_PROV0.574 + Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.27389482417009786,0.24751427015486493,4.554720133667502
5454,2024-05-21_5454_,Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.2348733938055079,0.24725871193269722,5.310344827586207
4242,2024-05-21_4242_,Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608,0.2964849407385428,0.24679946799667718,4.205270813724652
5012,2024-05-21_5012_,Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.25439304191519263,0.24673968104991917,4.900840336134455
3669,2024-05-21_3669_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Andrew Nembhard_points_10.5_-130_over_P0.627_EV0.548_HOUSE_PROV0.565,0.3326963679131785,0.24665988118630455,3.7471400394477308
3815,2024-05-21_3815_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Aaron Nesmith_points_9.5_-120_over_P0.655_EV1.005_HOUSE_PROV0.545 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615,0.29889856903043305,0.24665611499776463,4.170833333333333
799,2024-05-21_799_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592 + Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655,0.4089949763140113,0.2465540665647139,3.047846889952153
5279,2024-05-21_5279_,Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Jrue Holiday_fgm_4.5_100_under_P0.598_EV0.976_HOUSE_PROV0.500 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.23815932501574041,0.2463074451951528,5.2330827067669174
5595,2024-05-21_5595_,Aaron Nesmith_points_9.5_-120_over_P0.655_EV1.005_HOUSE_PROV0.545 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.2410098147908763,0.24614291334268779,5.170506912442397
4759,2024-05-21_4759_,T.J. McConnell_assists_4.5_-135_over_P0.687_EV0.982_HOUSE_PROV0.574 + Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608,0.28507268399176766,0.24607039441110112,4.371062063761554
740,2024-05-21_740_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Aaron Nesmith_points_9.5_-120_over_P0.655_EV1.005_HOUSE_PROV0.545,0.41075003350788425,0.24594176830724912,3.0333333333333337
5439,2024-05-21_5439_,Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.2444587588439044,0.24581513197257854,5.096218020022247
3862,2024-05-21_3862_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Andrew Nembhard_points_10.5_-130_over_P0.627_EV0.548_HOUSE_PROV0.565 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.2743159263648822,0.24567565536463176,4.541025641025641
5445,2024-05-21_5445_,Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592 + Payton Pritchard_fg3m_1.5_-125_over_P0.605_EV0.442_HOUSE_PROV0.556 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.23889994897109665,0.24557490635964885,5.2137931034482765
1006,2024-05-21_1006_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Jaylen Brown_rebounds_6.5_-130_under_P0.600_EV0.307_HOUSE_PROV0.565 + Pascal Siakam_points_20.5_-105_over_P0.597_EV0.826_HOUSE_PROV0.512,0.30505910440248385,0.24532785909758537,4.082251082251082
5006,2024-05-21_5006_,Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608,0.26477501890490834,0.24529670181727892,4.703225806451614
5269,2024-05-21_5269_,Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608 + Jrue Holiday_fgm_4.5_100_under_P0.598_EV0.976_HOUSE_PROV0.500,0.24787879145076938,0.2448649662332354,5.022071307300508
5169,2024-05-21_5169_,Jrue Holiday_rebounds_5.5_-140_under_P0.672_EV0.759_HOUSE_PROV0.583 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608 + Jaylen Brown_rebounds_6.5_-130_under_P0.600_EV0.307_HOUSE_PROV0.565,0.24941042704179073,0.24448818540951645,4.989719957461892
3858,2024-05-21_3858_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Andrew Nembhard_points_10.5_-130_over_P0.627_EV0.548_HOUSE_PROV0.565 + Payton Pritchard_fg3m_1.5_-125_over_P0.605_EV0.442_HOUSE_PROV0.556,0.27901866511451867,0.24399398692596175,4.458461538461538
4295,2024-05-21_4295_,Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615,0.2810349429813384,0.2435796226924225,4.425
3670,2024-05-21_3670_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Luke Kornet_fgm_1.5_-130_over_P0.626_EV0.533_HOUSE_PROV0.565,0.3318391710857643,0.24344784463261293,3.7471400394477308
887,2024-05-21_887_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556,0.382892885975112,0.2432110642234977,3.24688995215311
786,2024-05-21_786_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556,0.38620162224569843,0.24286703886342953,3.2181818181818183
5741,2024-05-21_5741_,Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.23171987481674575,0.24259782870479918,5.362500000000001
3870,2024-05-21_3870_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Luke Kornet_fgm_1.5_-130_over_P0.626_EV0.533_HOUSE_PROV0.565 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.2736091475585367,0.24246615468248334,4.541025641025641
4514,2024-05-21_4514_,Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.2639665304333654,0.2424631518673921,4.706896551724138
4912,2024-05-21_4912_,Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592,0.3032378062126976,0.24205454371330926,4.095975232198143
979,2024-05-21_979_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.318432258321485,0.24188580745379173,3.900000000000001
3728,2024-05-21_3728_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + T.J. McConnell_assists_4.5_-135_over_P0.687_EV0.982_HOUSE_PROV0.574 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615,0.3135662944272044,0.2417805937640305,3.9601851851851846
814,2024-05-21_814_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.36274600300754645,0.24175120778758874,3.42319749216301
4879,2024-05-21_4879_,T.J. McConnell_assists_4.5_-135_over_P0.687_EV0.982_HOUSE_PROV0.574 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.25283678938211085,0.24126939917853507,4.9093701996927805
734,2024-05-21_734_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + T.J. McConnell_assists_4.5_-135_over_P0.687_EV0.982_HOUSE_PROV0.574,0.43090659938824766,0.24106904079699332,2.88013468013468
4509,2024-05-21_4509_,Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608,0.27473920890122966,0.24102512229897766,4.51710233592881
5738,2024-05-21_5738_,Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615 + Payton Pritchard_fg3m_1.5_-125_over_P0.605_EV0.442_HOUSE_PROV0.556,0.23569236758740655,0.24092031534769554,5.265000000000001
3866,2024-05-21_3866_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Luke Kornet_fgm_1.5_-130_over_P0.626_EV0.533_HOUSE_PROV0.565 + Payton Pritchard_fg3m_1.5_-125_over_P0.605_EV0.442_HOUSE_PROV0.556,0.2782997696362611,0.24078881908597616,4.458461538461538
3875,2024-05-21_3875_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615 + Jrue Holiday_fgm_4.5_100_under_P0.598_EV0.976_HOUSE_PROV0.500,0.2726547946086484,0.24057931546935007,4.55
808,2024-05-21_808_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608,0.3775499482254788,0.24031400222480848,3.2851653352209524
975,2024-05-21_975_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556 + Payton Pritchard_fg3m_1.5_-125_over_P0.605_EV0.442_HOUSE_PROV0.556,0.32389130599759686,0.24020925532898008,3.8290909090909095
5838,2024-05-21_5838_,Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608 + Jrue Holiday_fgm_4.5_100_under_P0.598_EV0.976_HOUSE_PROV0.500 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.2198487659664376,0.24006861540515945,5.640552995391705
749,2024-05-21_749_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Jrue Holiday_fgm_4.5_100_under_P0.598_EV0.976_HOUSE_PROV0.500,0.37468552086037193,0.239868450847049,3.309090909090909
